t,x,y,z,vx_dir,vy_dir,vz_dir,speed,flux,sector,range,lat_err
13.399999999999968,394.12000345782275,-31.942175069314537,27.261743785799375,0.9472476903890903,0.3084373829255612,-0.08711023973428725,15.035367711523092,0.0,5,396.35095855566635,395.4122907469531
13.499999999999968,395.5405511652869,-31.468630496135972,27.1307991003415,0.9450708719965599,0.31504269821532493,-0.08711570010548972,15.031123586140321,0.0,5,397.7168371860366,396.79037579235876
13.599999999999968,396.95740558152926,-30.9853005778652,26.999879730272202,0.942848048497576,0.32163267093500525,-0.08712050522998287,15.027388755803482,0.0,5,399.07927057587005,398.1648787850573
13.699999999999967,398.37054155779754,-30.49219906177645,26.868982640716414,0.9405793214011056,0.32820697878586147,-0.08712473373786019,15.024102105107064,0.0,5,400.43826591975824,399.53580888911057
13.799999999999967,399.7799287965062,-29.98934107902655,26.738105160313687,0.9382647952785498,0.33476530032393076,-0.08712845482349374,15.021209852494216,0.0,5,401.7938256300833,400.9031704126244
13.899999999999967,401.1855324980228,-29.47674306772484,26.607244937747684,0.9359045776593272,0.3413073149698702,-0.08713172937784568,15.01866467019491,0.0,5,403.1459479528227,402.26696343050935
13.999999999999966,402.5873139297517,-28.954422701120322,26.476399903458,0.9334987789382065,0.3478327030188337,-0.08713461098489664,15.016424909771521,0.0,6,404.49462750817275,403.6271843311939
14.099999999999966,403.9852309268728,-28.422398820766233,26.345568235920148,0.9310475122929791,0.354341145650448,-0.08713714679849839,15.014453920598939,0.0,6,405.83985576510224,404.9838262965145
14.199999999999966,405.3792383329678,-27.880691374481696,26.21474833195149,0.928550893611228,0.36083232493893796,-0.08713937831400087,15.012719450127067,0.0,6,407.1816214578499,406.33687972289226
14.299999999999965,406.7692883877776,-27.329321358901108,26.0839387805646,0.9260090414250971,0.36730592386343525,-0.08714134204728141,15.01119311611182,0.0,6,408.51991095140676,407.6863325909234
14.399999999999965,408.15533106846357,-26.768310766382594,25.953138339945966,0.92342207685309,0.37376162631849336,-0.08714307013228816,15.0098499421784,0.0,6,409.85470856217466,409.0321707896492
14.499999999999964,409.5373143899795,-26.1976825360352,25.82234591718772,0.9207901235480501,0.38019911712482596,-0.0871445908468772,15.008667949116992,0.0,6,411.1859968392439,410.3743784010105
14.599999999999964,410.91518466948554,-25.617460508618862,25.69156055044425,0.9181133076505653,0.38661808204027126,-0.08714592907554757,15.007627795222954,0.0,6,412.5137568110731,411.71293794932905
14.699999999999964,412.2888867591434,-25.027669385070496,25.56078139322426,0.9153917577471392,0.3930182077709891,-0.0871471067166474,15.0067124597962,0.0,6,413.8379682017763,413.0478306200653
14.799999999999963,413.6583642511082,-24.428334688412424,25.43000770056342,0.9126256048325401,0.3993991819828825,-0.08714814304071453,15.005906964620655,0.0,6,415.1586096207115,414.3790364515942
14.899999999999963,415.02355965807413,-23.819482728805294,25.299238816852846,0.90981498227582,0.40576069331324166,-0.08714905500581557,15.005198128866176,0.0,6,416.4756587286213,415.7065345032802
14.999999999999963,416.3844145723264,-23.20114057151549,25.16847416512555,0.9069600257895453,0.4121024313825981,-0.08714985753504408,15.004574353402235,0.0,7,417.78909238317704,417.0303030027413
15.099999999999962,417.7408698058952,-22.573336007576557,25.03771323762642,0.904060873401842,0.4184240868067797,-0.08715056376071839,15.004025430993966,0.0,7,419.0988867664366,418.3503194748354
15.199999999999962,419.09286551409576,-21.93609752693467,24.90695558751227,0.9011176654309082,0.42472535120915433,-0.08715118523927555,15.003542379274691,0.0,7,420.40501749642027,419.66656085459937
15.299999999999962,420.4403413044626,-21.28945429387939,24.776200821546613,0.8981305444616785,0.4310059172330479,-0.08715173214037779,15.003117293761727,0.0,7,421.7074597247407,420.9790035860983
15.399999999999961,421.7832363328435,-20.633436124572434,24.645448593670118,0.8950996553243751,0.4372654785543253,-0.08715221341332602,15.00274321851032,0.0,7,423.0061882219897,422.2876237089054
15.499999999999961,423.1214893882058,-19.968073466498826,24.514698599341898,0.892025145074701,0.443503729894119,-0.08715263693350364,15.002414032289082,0.0,7,424.30117745237715,423.59239693372336
15.59999999999996,424.45503896752126,-19.293397379676424,24.383950570559247,0.8889071629754683,0.44972036703169216,-0.0871530096312469,15.002124348414391,0.0,7,425.59240163893617,424.89329870847587
15.69999999999996,425.78382334192816,-18.609439519471014,24.25320427147457,0.8857458604794757,0.45591508681742304,-0.0871533376052509,15.001869426604664,0.0,7,426.879834820448,426.1903042760348
15.79999999999996,427.10778061522774,-17.9162321208752,24.122459494537953,0.8825413912134701,0.462087587185898,-0.08715362622236661,15.001645095412105,0.0,7,428.1634509011018,427.48338872460835
15.89999999999996,428.42684877564164,-17.21380798411988,23.991716057102355,0.8792939109630533,0.4682375671690995,-0.08715388020542236,15.001447683962652,0.0,7,429.4432236937792,428.77252703168926
15.99999999999996,429.5710366692976,-16.25249495986303,23.86097379843595,0.7627271500826782,0.6408209240756532,-0.08715410371050676,15.001273961887135,3.252661888359501e-05,0,430.5400854835297,429.8783771458567
16.09999999999996,430.7138992235562,-15.289630351716188,23.730232577092867,0.7618514294175647,0.6418617665954841,-0.08715430039497739,15.001121086460678,3.2202813154025e-05,0,431.6379961481783,430.9851920665626
16.19999999999996,431.85541204349596,-14.325186765907873,23.599492268599285,0.7609584980773513,0.642920105422715,-0.08715447347730873,15.000986556085397,3.1876551608373966e-05,0,432.7369223009189,432.0929389461668
16.29999999999996,432.9955503884626,-13.35913697709511,23.468752763417122,0.7600482399384018,0.6439959193737061,-0.08715462578975813,15.000868169355149,3.154795533763499e-05,0,433.8368305633477,433.2015849428306
16.399999999999963,434.13428917206056,-12.391453892658598,23.33801396515199,0.7591205250816097,0.64508920021941,-0.08715475982471192,15.000763989032531,3.1217141660004415e-05,0,434.9376875603467,434.3110972154686
16.499999999999964,435.27160295930145,-11.422110518891275,23.20727578897616,0.7581752095579585,0.6461999527171824,-0.08715487777546996,15.000672310348628,3.0884224214204784e-05,0,436.03945991275964,435.4214429164755
16.599999999999966,436.40746596115764,-10.451079928807138,23.076538160240702,0.7572121351196119,0.6473281946700293,-0.08715498157213601,15.000591633106794,3.054931305012686e-05,0,437.1421142280601,436.53258918243125
16.699999999999967,437.5418520267315,-9.478335231324508,22.94580101325416,0.7562311289153799,0.6484739570135911,-0.08715507291320138,15.00052063713398,3.0212514716861602e-05,0,438.2456170891837,437.64450312295656
16.79999999999997,438.6747346332159,-8.503849541601689,22.815064290207744,0.7552320031491996,0.6496372839313197,-0.08715515329333827,15.000458160677901,2.9873932348190497e-05,0,439.34993504166465,438.7571518078635
16.89999999999997,439.8060868737938,-7.527595952323625,22.684327940229462,0.7542145547000841,0.6508182329984369,-0.08715522402785826,15.000403181396553,2.9533665745596065e-05,0,440.45503457919557,439.87050225272037
16.99999999999997,440.9331167258843,-6.54818799138912,22.54055659502287,0.7513354631574252,0.6529231968291385,-0.09584529641268662,15.000354799628967,0.0,1,441.55743554285925,440.98173680048575
17.099999999999973,442.0568304250453,-5.56475611175547,22.398349251629487,0.7491268730977204,0.6556076066747449,-0.09480292228114567,15.000312223673491,0.0,1,442.6588911173236,442.09185452349215
17.199999999999974,443.17719949560967,-4.577323971755327,22.25751835153236,0.7468990326687482,0.6582760356108578,-0.09388554701838231,15.000274756832672,0.0,1,443.75937079760087,443.2008371466753
17.299999999999976,444.294197547476,-3.585913726962525,22.117898814808324,0.7446533647930517,0.6609295096278117,-0.09307819081571597,15.00024178601275,0.0,1,444.85884750063695,444.30866832823875
17.399999999999977,445.4077999727865,-2.5905462533471244,21.9793453494199,0.7423910862198722,0.6635689031650825,-0.09236766671063905,15.00021277169122,0.0,1,445.95729709073896,445.41533337603965
17.49999999999998,446.5179836918863,-1.5912413348991197,21.84173008177679,0.7401132408579545,0.6661949631161693,-0.09174236657826777,15.000187239088275,0.0,1,447.05469797578314,446.5208190098794
17.59999999999998,447.6247269397706,-0.5880178219791261,21.70494047041045,0.7378207271885637,0.6688083286257103,-0.0911920725272922,15.000164770397681,0.0,1,448.1510307627187,447.62511316151955
17.69999999999998,448.7280090859302,0.41910623454566975,21.56887746908468,0.7355143209018091,0.671409547482666,-0.09070779072093257,15.00014499794996,0.0,1,449.2462779629175,448.7282048058251
17.799999999999983,449.8278104818587,1.4301134692777642,21.433453909632814,0.7331946936643429,0.6739990897502006,-0.0902816049832495,15.000127598195965,0.0,1,450.3404237395688,449.8300838176989
17.899999999999984,450.9241123315635,2.444987105038347,21.298593078322117,0.7308624287418389,0.6765773591440952,-0.08990654785488436,15.000112286412449,0.0,1,451.43345369065,450.9307408504684
17.999999999999986,452.01689658128043,3.463710869660493,21.16422746264907,0.7285180340542738,0.6791447025697287,-0.08957648703298628,15.000098812042955,0.0,2,452.5253546620911,452.03016723218883
18.099999999999987,453.10614582528353,4.486268924588363,21.030297648209874,0.7261619531273741,0.6817014181470713,-0.08928602537076782,15.000086954597801,0.0,2,453.61611458663936,453.1283548769673
18.19999999999999,454.19184322523233,5.5126458034392,20.896751347710104,0.7237945743129313,0.6842477619892063,-0.08903041282576012,15.000076520046065,0.0,2,454.7057223446569,454.2252962089278
